datetime,tempmax_x,tempmin_x,temp,feelslikemax_x,feelslikemin_x,feelslike,dew,humidity,precipprob,precipcover,windspeed_x,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,apparent_temperature_mean,precipitation_sum,precipitation_hours,windspeed_y,et0_fao_evapotranspiration,river_discharge,rain_sum,precip
30-11-2021,30,19,24.1,30.8,19,24.3,17,65.8,0,0,9.4,33.8,1013.8,0,3.5,201.3,17.4,7,21.9,0,0,9.3,3.21,0.36,0,0
1/12/21,31,18.7,25.2,31.9,18.7,25.4,17.2,63.1,0,0,11.2,56.7,1013.5,0,3.7,202,17.4,7,22.8,0,0,10.1,3.34,0.31,0,0
2/12/21,30,21,25.8,31.3,21,26.1,18.5,65.7,0,0,11.2,150,1013.5,5.8,3.5,199.8,17.2,7,23.3,0,0,9.5,3.17,0.28,0,0
3/12/21,29,19,25.1,29.5,19,25.2,16.8,61.8,100,4.17,7.6,20.1,1014.8,19.6,3.7,185.2,15.8,7,23.4,0,0,9.9,3.09,0.28,0,0.1
4/12/21,27,21,24.4,28.2,21,24.6,18.1,68.3,100,54.17,9.4,23.4,1014.6,72.8,3.7,103,9,4,23,0.1,1,8.2,1.35,0.3,0.1,3.2
5/12/21,24,22,23.1,24,22,23.1,19.5,80.5,100,100,5.4,90,1015.3,93.2,3.3,72.1,6.2,3,23,8,14,8.4,0.82,2.42,8,30.4
6/12/21,23,20,21.5,23,20,21.5,19.8,90.3,100,100,22.3,75.8,1013.3,98.2,2.5,79.8,7,3,21.8,98,24,13.8,0.56,9.4,98,39.4
7/12/21,26,21,23.2,26,21,23.2,19.6,80.9,100,100,13,38.6,1013.3,87.6,4,164.5,14.2,6,24.1,6.9,16,14.1,0.78,4.3,6.9,35.4
8/12/21,29,18,24.3,29.8,18,24.5,18,69.8,100,95.83,11.2,32.1,1015.7,39.4,3.1,162.6,13.9,7,24.1,0,0,9,2.14,1.86,0,4.4
9/12/21,29,20,25,30.3,20,25.3,18.6,69,100,58.33,18.4,271.3,1017.1,54.9,3.4,133,11.4,5,24.3,0,0,8,2.68,1.08,0,2
10/12/21,28,22,24.7,28.3,22,24.7,17.3,65.3,100,50,18.4,333.2,1016.8,85.8,3.6,131.1,11.3,5,23.8,0,0,9.4,1.9,0.77,0,1.3
11/12/21,28,19,23.6,28.9,19,23.7,16.5,65.7,100,20.83,14.8,28,1017.1,29.4,3.5,160.3,13.8,6,21.1,0,0,9.5,2.98,0.61,0,1.6
12/12/21,27,21,23.4,27.7,21,23.5,17.4,69.6,0,0,14.8,345.2,1017.8,1.2,3.3,167.8,14.5,6,19.4,0,0,11.9,3.07,0.52,0,0
13-12-2021,26,17,22,26,17,22,15.8,69.3,0,0,9.4,313.6,1016.1,1.2,3.3,184,15.7,7,17.6,0,0,10.5,2.88,0.47,0,0
14-12-2021,26,17,22.2,26,17,22.2,16.3,70.1,0,0,11.2,295.5,1015,6.9,3.1,182.5,15.7,7,18.5,0,0,9.8,2.78,0.44,0,0
15-12-2021,26,17,22.3,26,17,22.3,15.7,67.5,0,0,18.4,305.5,1014.6,12,3.4,177.9,15.3,7,18.4,0,0,9.4,2.74,0.41,0,0
16-12-2021,29,17,22.7,28.6,17,22.7,15.6,65.8,0,0,11.2,337.8,1015.3,8.1,3.5,177.8,15.2,7,18.9,0,0,8.5,2.85,0.39,0,0
17-12-2021,28,19,23,29.7,19,23.2,17.1,70.2,0,0,13,296,1014.8,0,3.6,190.9,16.5,7,18.6,0,0,9.8,2.95,0.37,0,0
18-12-2021,27,17,21.9,27.5,17,22,16,70.7,0,0,14.8,302,1014.5,4.6,3.4,187.1,16.2,7,17.8,0,0,8.9,2.85,0.36,0,0
19-12-2021,27,18,21.6,27.5,18,21.6,14.8,66.1,0,0,18.4,316.4,1015.8,15.9,3.5,166,14.4,6,16.9,0,0,13,2.89,0.34,0,0
20-12-2021,24,14,19.8,24,14,19.8,12.5,64.6,0,0,18.4,279.9,1015.8,0,3.6,175.7,15.2,7,15.7,0,0,10.3,2.89,0.34,0,0
21-12-2021,25,15,20.3,25,15,20.3,13.9,67.8,0,0,18.4,275.4,1014.2,41.5,3.2,160.3,13.9,6,17.5,0,0,7.9,2.29,0.33,0,0
22-12-2021,24,18,20.9,24,18,20.9,15.2,70.5,0,0,14.8,177.7,1012.8,35.9,3.1,163.4,14.1,6,18.4,0,0,8.8,2.23,0.31,0,0
23-12-2021,24,16,20.5,24,16,20.5,15,71.5,0,0,11.2,55.2,1013.3,28.7,2.7,181.5,15.8,7,19,0,0,7.2,2.22,0.31,0,0
24-12-2021,26,17,21.6,26,17,21.6,15.4,69,0,0,9.4,79.5,1013.8,19,3,168.5,14.4,6,18.5,0,0,7.7,2.56,0.31,0,0
25-12-2021,26,17,22.3,26,17,22.3,14.9,64.8,0,0,5.4,90,1014.5,24.5,3,172.7,15,7,19.3,0,0,6.9,2.59,0.3,0,0
26-12-2021,27,17,22.2,27,17,22.2,15.1,66,0,0,5.4,20,1016.6,4.4,3.1,166.1,14.2,6,19.4,0,0,7.6,2.69,0.3,0,0
27-12-2021,26,18,21.9,26,18,21.9,15.2,66.8,0,0,7.6,75,1017.8,21.1,3.2,154.8,13.4,6,19.6,0,0,8,2.69,0.28,0,0
28-12-2021,26,16,21.8,26,16,21.8,15,66.6,0,0,9.4,62,1017.2,14.1,3.3,163.9,14.2,6,18.9,0,0,9.4,2.88,0.28,0,0
29-12-2021,25,18,21.7,25,18,21.7,15,66.2,0,0,9.4,43.6,1017.3,59.8,3.2,174.6,15.1,7,19,0,0,9.2,2.54,0.28,0,0
30-12-2021,26,18,21.9,26,18,21.9,14.7,65,0,0,14.8,272.9,1018.9,40.5,3.3,175.4,15.2,7,19.3,0,0,9,2.61,0.26,0,0
31-12-2021,27,17,22.4,27,17,22.4,13.8,60,0,0,18.4,311.3,1019.2,0,4,181.6,15.7,7,18.7,0,0,14.9,2.92,0.26,0,0
1/1/22,26,16,20.4,26,16,20.4,14.2,68.7,0,0,18.4,308.2,1018.4,12.1,3.7,140.2,12.1,6,18,0,0,11.8,2.83,0.26,0,0
2/1/22,23,15,19.9,23,15,19.9,15.7,77.1,0,0,18.4,293.6,1017.1,9.7,2.5,156.2,13.5,6,18.1,0,0,9.2,2.78,0.26,0,0
3/1/22,26,16,20.8,26,16,20.8,14.9,70.3,0,0,14.8,296.5,1015.8,16.4,3,180.8,15.5,7,18,0,0,9.9,2.8,0.25,0,0
4/1/22,25,16,20.6,25,16,20.6,15.1,71.5,0,0,14.8,299.8,1016.6,0,2.7,169.4,14.6,6,18,0,0,8.9,2.86,0.25,0,0
5/1/22,25,14,19.7,25,14,19.7,15.9,79.5,0,0,14.8,279.3,1016,14.6,1.9,185.5,15.9,7,17.6,0,0,9,2.82,0.25,0,0
6/1/22,25,15,19.9,25,15,19.9,15.2,75.8,0,0,14.8,299.2,1015.4,23.6,2.2,178.6,15.4,7,18.1,0,0,9.5,2.78,0.25,0,0
7/1/22,29,18,22.5,30.3,18,22.7,16.7,70.4,0,0,13,298,1016,0,2.9,181.9,15.8,7,19.5,0,0,9,2.98,0.25,0,0
8/1/22,28,18,22.5,28.3,18,22.6,15.8,67,0,0,11.2,293,1015.9,0,3.5,188.7,16.2,7,20.1,0,0,9,3.1,0.25,0,0
9/1/22,27.1,17,22.1,27.2,17,22.1,15.3,66.9,0,0,11.2,290,1014,0,3.5,191.2,16.5,7,20.4,0,0,9.2,3.06,0.25,0,0
10/1/22,28,18,23.1,27.6,18,23.1,15.8,65.3,0,0,18.4,274.6,1014.6,24.5,3.6,180.8,15.5,7,20.9,0,0,8.7,3.11,0.25,0,0
11/1/22,27,19,23.1,28.2,19,23.2,17.3,70.3,100,4.17,18.4,321.6,1014.6,63.3,3.3,179.7,15.7,7,21.7,0.3,2,14.3,2.95,0.25,0.3,0.1
12/1/22,24,20,21.9,24,20,21.9,16.3,71.2,100,8.33,22.3,310.9,1014.8,85.9,3.2,104.2,9,5,21.3,1.2,6,14.6,2.1,0.25,1.2,0.2
13-01-2022,27,19,22.6,27.5,19,22.6,15.8,66.8,100,4.17,14.8,299,1015.3,52.8,3.2,179.5,15.5,7,20.9,0,0,8.4,2.53,0.25,0,0.2
14-01-2022,23,18,20.3,23,18,20.3,15.1,72.4,100,25,11.2,350.2,1016.3,77.1,3.1,81.4,7,7,19.3,0.5,3,8.7,1.94,0.26,0.5,0.7
15-01-2022,25,18,20.7,25,18,20.7,15.3,71.6,100,4.17,11.2,313.2,1015.4,76.3,2.6,175,15.2,7,18.4,0.4,4,7.8,2.18,0.26,0.4,0.1
16-01-2022,25,17,20.8,25,17,20.8,14.5,68.2,0,0,18.4,300.9,1016.9,13.2,3.7,199,17.1,8,17.2,0,0,11.2,3.15,0.26,0,0
17-01-2022,25,16,20.5,25,16,20.5,14.5,69.6,0,0,14.8,313.1,1017.4,5.8,3.3,198.8,17.2,8,17.3,0,0,9.7,3.05,0.26,0,0
18-01-2022,26,16,20.8,26,16,20.8,14.2,67.3,0,0,11.2,275.9,1014.8,22.9,3.2,189.4,16.6,8,18.4,0,0,8.7,2.86,0.25,0,0
19-01-2022,26,17,20.8,26,17,20.8,14.3,67.9,0,0,14.8,275.6,1012.8,8.3,2.9,193,16.6,8,18.4,0.2,2,9.3,2.65,0.25,0.2,0
20-01-2022,25,15,19.7,25,15,19.7,14.5,72.5,0,0,18.4,270.5,1011.3,24.5,3,197.2,17,8,17.5,0,0,11,2.74,0.25,0,0
21-01-2022,24,16,20.1,24,16,20.1,15,73.2,0,0,13,268.8,1011.6,48.6,2.4,193.5,16.6,8,17.9,0,0,9.7,2.85,0.25,0,0
22-01-2022,24,16,20.4,24,16,20.4,15.3,73.6,0,0,9.4,78.2,1011,70.3,2,192.1,16.4,8,18.6,0,0,7.1,2.05,0.25,0,0
23-01-2022,25,17,21,25,17,21,15.7,72.2,0,0,9.4,13.6,1011.5,64,2.5,155.8,13.4,7,18.9,0,0,8,1.78,0.53,0,0
24-01-2022,25.1,18,21.2,25.1,18,21.2,15.5,70.8,100,33.33,11.2,30.5,1011.3,83.6,3,80.4,6.9,4,19.3,10.7,8,9.2,1.4,0.53,10.7,0.9
25-01-2022,24,17,20.8,24,17,20.8,15.3,71.1,100,20.83,7.6,300,1011.8,77.7,2.3,179.3,15.5,8,19.9,0.1,1,7.4,2.6,0.42,0.1,0.7
26-01-2022,24,17,20.8,24,17,20.8,16.8,78.1,100,20.83,18.4,359.8,1012.2,64.2,2.5,161.1,13.8,7,19.7,0.9,5,8.4,2.37,0.44,0.9,0.9
27-01-2022,24,17,20,24,17,20,14.9,73.1,100,25,18.4,327.3,1013.5,37.8,2.9,179.3,15.6,8,17.7,2.5,7,11.5,2.83,0.41,2.5,2.8
28-01-2022,24,15,19.4,24,15,19.4,12.4,65.1,100,4.17,18.4,299.9,1015.7,18.3,3.7,211.2,18.2,8,14.3,0,0,11.9,2.94,0.36,0,1.5
29-01-2022,22,12,17.3,22,12,17.3,10.3,64.8,0,0,18.4,291.6,1015,0,3.5,212.7,18.3,8,13.7,0,0,10.5,3.22,0.31,0,0
30-01-2022,24,13,18.3,24,13,18.3,11.6,66.2,0,0,18.4,279.9,1012.8,0,3.3,209.9,18.1,8,14.6,0,0,10.8,2.64,0.3,0,0
31-01-2022,25,15,19.8,25,15,19.8,15,74.8,0,0,14.8,214.2,1012.1,16,2.4,209.5,18,8,16.9,0,0,10.4,2.85,0.28,0,0
1/2/22,25,14,20,25,14,20,13.5,67.4,100,4.17,18.4,225.7,1009.9,18.6,3,208.1,17.9,8,17.7,1.2,6,14.9,2.92,0.31,1.2,0.1
2/2/22,27,16,21.7,27.1,16,21.7,14.3,64.1,0,0,18.4,265.8,1012.5,5.5,3.2,214.8,18.8,8,18.7,0,0,9.3,3.04,0.31,0,0
3/2/22,26,17,21.9,26,17,21.9,15.5,67.2,0,0,14.8,130.6,1012.9,44.9,3.3,194.3,16.8,8,20.5,0.4,2,7.7,2.45,0.33,0.4,0
4/2/22,25,17,19.4,25,17,19.4,16.2,82.3,100,20.83,33.5,7,1011.1,91.8,2.6,168.7,14.7,7,18.5,8.7,9,19.4,2.16,1.45,8.7,5
5/2/22,25,16,20,25,16,20,13.5,68.4,100,29.17,25.9,232.9,1011.3,52.6,3.9,196.7,17,8,17.3,11.3,7,15.9,3.07,1.16,11.3,5.7
6/2/22,22,15,18.7,22,15,18.7,12.5,68.3,100,8.33,14.8,283.5,1015.7,34.4,3.5,223.4,19.3,8,14.5,0,0,10,2.95,0.75,0,9.4
7/2/22,24,15,19.5,24,15,19.5,12.8,66.2,0,0,18.4,288.7,1015.3,20.1,3.6,223.5,19.2,8,14.8,0,0,12.6,3.29,0.56,0,0
8/2/22,24,15,20.1,24,15,20.1,12.3,62.6,0,0,11.2,298.1,1014.7,1.2,3.7,223.2,19.2,8,16.9,0,0,8.9,3.3,0.45,0,0
9/2/22,25,16,20.8,25,16,20.8,12.9,62.2,0,0,9.4,61.1,1015.3,0,3.5,224.3,19.3,8,17.8,0,0,8.3,3.39,0.41,0,0
10/2/22,21,16,19.1,21,16,19.1,15.2,78.3,0,0,11.2,53.8,1014.2,67.9,2.3,142.3,12.1,7,17.3,0,0,8.3,0.9,0.37,0,0
11/2/22,25,17,20.2,25,17,20.2,15.2,73.9,0,0,13,287.5,1013.7,56.5,2.7,220.7,19,8,18.2,0,0,9,2.74,0.34,0,0
12/2/22,25,15,20.3,25,15,20.3,13.3,65.4,0,0,16.6,313.6,1014,0,3.6,232.8,20.1,9,16.6,0,0,11.3,3.8,0.34,0,0
13-02-2022,26,17,21.2,26,17,21.2,11.7,56.7,0,0,18.4,324.1,1012.2,0,3.7,234.7,20.2,9,16.7,0,0,12.3,3.92,0.33,0,0
14-02-2022,28,16,21.8,27.5,16,21.8,13,59.4,0,0,18.4,273.1,1011.9,0,3.5,239.2,20.7,9,17.7,0,0,9.1,3.83,0.33,0,0
15-02-2022,28,17,22.9,27.8,17,22.9,14.9,61.6,0,0,11.2,287.8,1011.3,0,3.5,237.9,20.5,9,17.9,0,0,9.2,3.85,0.31,0,0
16-02-2022,27,17,22.5,27.3,17,22.6,15.3,64.9,0,0,18.4,282.7,1009.5,0,3.8,237.5,20.5,9,18,0,0,10,3.93,0.31,0,0
17-02-2022,28,16,22.1,27.8,16,22.1,14.1,62.4,0,0,14.8,306.9,1009.8,0,3.6,239.1,20.6,9,18.3,0,0,9.5,3.97,0.31,0,0
18-02-2022,29,18,22.6,27.9,18,22.4,13,57,0,0,14.8,322.6,1011.4,0,3.8,242.8,20.9,9,18.3,0,0,11.8,4.31,0.31,0,0
19-02-2022,29,17,22.9,28,17,22.8,13.2,56.5,0,0,27.7,280.9,1011.5,0,3.8,244.8,21.1,9,17.6,0,0,14.9,4.51,0.31,0,0
20-02-2022,27,18,21.9,26.8,18,21.9,14.9,65.6,100,16.67,24.1,189.5,1008.8,60.3,3.8,215,18.6,9,19.1,5.3,6,13,3.74,0.37,5.3,0.8
21-02-2022,28.1,17,22.4,28.1,17,22.4,14.9,64.2,100,4.17,22.3,212.4,1009.1,42,3.7,242.7,21,9,19.5,0,0,13.2,3.95,0.37,0,0.5
22-02-2022,27,17,22.6,27.5,17,22.6,14.4,61.3,100,4.17,22.3,108.4,1013.9,42.3,3.6,230.4,20,9,20.1,0,0,10.2,3.48,0.37,0,0.2
23-02-2022,29,19,23.5,28.8,19,23.5,14.9,59.6,0,0,18.4,266.9,1015.8,29.2,3.8,233.5,20,9,22.1,0,0,8,4.05,0.34,0,0
24-02-2022,31,19,25,31.9,19,25.5,17.6,64.7,0,0,18.4,219.1,1015.9,29.2,3.4,240.8,20.9,9,23.6,0,0,10.6,4.17,0.37,0,0
25-02-2022,30,21,24.4,30.4,21,24.5,17.8,67.9,100,20.83,25.9,251.7,1015.6,39.8,3.8,225.1,19.4,9,23.8,1.3,3,12.7,3.5,0.37,1.3,1.2
26-02-2022,31,22,25.9,31,22,26,17.1,60,0,0,13,339.4,1016.3,24.3,3.9,243,21.1,9,24.8,0,0,10.8,4.19,0.34,0,0
27-02-2022,31,21,26,32.4,21,26.4,18.4,64,0,0,18.4,233.6,1015.3,42.6,3.7,247.3,21.2,9,24.1,0,0,11.9,4.37,0.34,0,0
28-02-2022,32,21,25.9,32.9,21,26.2,17.7,62.1,100,4.17,18.4,255.2,1014.2,39.4,3.5,246,21.2,9,25.4,2.1,8,9,3.82,0.34,2.1,0.2
1/3/22,32,22,26.3,32,22,26.3,16.7,57.2,0,0,18.4,326.3,1015.1,1.2,3.9,236.4,18.7,9,23.5,0,0,14.1,4.79,0.37,0,0
2/3/22,32,22,26.3,31.6,22,26.3,16.6,57.1,0,0,27.7,333.8,1014.3,7.7,4.8,239.4,18.8,9,22.7,0,0,14.5,5.13,0.34,0,0
3/3/22,30,22,26.2,29.2,22,26.1,15.4,52.9,0,0,18.4,307.8,1013.9,0,4,243.5,19.5,9,22.3,0,0,11.3,5.04,0.34,0,0
4/3/22,31,21,26.2,31.9,21,26.5,17,58,0,0,18.4,276.2,1013,8.1,3.6,242.5,19.1,9,23.4,0,0,10.7,4.98,0.34,0,0
5/3/22,31,23,26.7,30.3,23,26.7,15.8,52.1,0,0,18.4,293.7,1011.8,8.8,4,237,18.7,9,25.3,0,0,10.9,4.71,0.34,0,0
6/3/22,34,22,27.5,34.1,22,27.4,16.3,53,0,0,22.3,337.8,1012.1,0,3.7,243.3,19.5,9,23.7,0,0,12.3,5.37,0.34,0,0
7/3/22,34,22,27.3,34.1,22,27.5,17.7,58.5,0,0,14.8,4.6,1011,0,3.8,262.4,21.7,9,25.4,0,0,9.8,5.22,0.34,0,0
8/3/22,33,22,27.6,33,22,28,17.8,56.9,0,0,18.4,289.9,1009.6,0,3.8,275,23.7,9,26.7,0,0,9.9,5.23,0.34,0,0
9/3/22,33,23,28.3,34.2,23,29.2,18.8,57.4,0,0,18.4,306.9,1010.2,2.1,3.7,274.6,23.7,9,26.9,0,0,9.4,5.16,0.34,0,0
10/3/22,36,22,28.3,36.3,22,28.7,17.7,54.8,0,0,22.3,301.2,1009.8,0,3.6,278.3,23.9,10,26.2,0,0,10,5.41,0.31,0,0
11/3/22,36,22,28.9,37.3,22,29.7,18,54.4,0,0,22.3,284.7,1009.4,6.7,3.7,262.4,22.8,9,25.9,0,0,11,5.37,0.31,0,0
12/3/22,35,23,28.3,35.2,23,28.7,17.9,55.2,0,0,22.3,293.2,1008.7,15.5,4,223.3,19.5,9,25.9,0,0,11.9,5.35,0.31,0,0
13-03-2022,34,23,28.3,34.6,23,28.6,17,52,0,0,18.4,300.7,1009,13.2,3.8,283.5,24.6,10,26.2,0,0,11,5.79,0.31,0,0
14-03-2022,34,23,28.7,35.1,23,29.8,18.9,57.1,0,0,18.4,291.4,1008.3,11.5,3.8,281.5,24.4,10,27.7,0,0,11.1,5.66,0.31,0,0
15-03-2022,36,24,29.3,36.3,24,29.9,18.1,53.2,0,0,18.4,309,1006.5,0,3.8,287.4,24.9,10,28.7,0,0,10.7,5.6,0.31,0,0
16-03-2022,35,24,29.4,35.2,24,30.1,18.8,55.4,0,0,14.8,255.2,1005.8,0,3.6,286,24.8,10,29.6,0,0,9.1,5.34,0.31,0,0
17-03-2022,36,24,29.3,36.3,24,30.2,19,55.9,0,0,11.2,49.9,1007,0,3.7,283.8,24.4,10,30.4,0,0,9.6,5.27,0.31,0,0
18-03-2022,36,24,29.8,38.1,24,31,19.3,55,0,0,14.8,281,1007.3,0,3.8,286.1,24.8,10,29.4,0,0,9.4,5.54,0.31,0,0
19-03-2022,35,24,29.8,36.3,24,31,19.3,55,0,0,14.8,240.7,1005.6,0,3.8,287.6,25,10,29.6,0,0,10.8,5.68,0.31,0,0
20-03-2022,35,26,30.3,36.9,26,31.5,18.9,51.6,0,0,18.4,194.8,1005.1,0,3.9,288.8,25,10,28.5,0,0,11.7,5.97,0.31,0,0
21-03-2022,35,25,29.5,37.7,25,31,19.8,57.5,0,0,14.8,166.3,1006.3,0,3.5,289.5,25.2,10,29.5,0,0,11.5,5.43,0.31,0,0
22-03-2022,35,26,29.4,38.6,26,31.1,20,58,0,0,18.4,181.4,1006.5,13.7,3.8,270.7,23.3,10,32.3,0,0,8.9,5.07,0.31,0,0
23-03-2022,36,25,30.8,39.8,25,32.5,19.9,54.2,0,0,18.4,244,1006.1,12,3.8,296.8,25.7,10,33.5,0.2,1,10.2,5.37,0.31,0.2,0
24-03-2022,36,26,30.7,41.9,26,33.1,20.7,56.7,100,8.33,29.5,199.7,1005.8,40.7,3.7,296.2,25.7,10,31.4,0,0,19.2,5.7,0.31,0,0.2
25-03-2022,34,28,30.7,40.6,30.7,34.3,22,60,100,4.17,33.5,193.3,1006.3,82.6,3.9,222.4,19.2,10,30.8,0.1,1,23.8,5.6,0.31,0.1,0.1
26-03-2022,33,27,29.8,38.1,29.2,33.1,22,63.5,100,8.33,37.1,191.5,1007.7,83.3,4,263.3,22.7,9,31.2,0.5,5,22.7,4.95,0.31,0.5,0.2
27-03-2022,33,27,29.4,38.1,29.6,33.4,23.3,70.3,100,25,37.1,161.2,1009.5,89.6,3.9,250.4,21.7,10,32.7,0.9,5,14.5,3.92,0.31,0.9,2.7
28-03-2022,35,25,29.9,42.1,25,33.7,22.7,66.6,100,12.5,18.4,129.1,1008.2,81.9,3.8,259.2,22.5,10,32.1,1.4,9,12.7,4.44,0.34,1.4,0.5
29-03-2022,34,25,29.2,39.4,25,31.8,22.3,67.5,100,25,22.3,160.4,1006.8,84.4,3.8,253.5,21.9,10,31.6,4.4,15,14.1,3.94,0.41,4.4,1
30-03-2022,36,25,29.8,39.8,25,32.1,21.5,62.9,100,41.67,22.3,157.6,1007.5,89.1,3.9,235.4,20.1,10,32.1,1.1,8,14.2,4.1,0.44,1.1,4.2
31-03-2022,35,25,30,38.6,25,32.6,21.3,60.6,100,29.17,27.7,189.5,1007.8,67.9,3.8,232.6,20.2,10,32,0.9,7,17.3,4.85,0.44,0.9,2.6
1/4/22,34,26,30.1,38.3,26,33.3,21.8,61.3,100,29.17,29.5,186.3,1007.7,77.7,4,211.6,18.3,8,32.3,0.5,5,22.2,5.43,0.44,0.5,2.9
2/4/22,35,26.5,30.6,38.6,26.5,33.9,22.1,61.6,100,12.5,22.3,151.8,1009.9,71.9,4,230.7,20,9,32.5,0.5,5,15.3,3.85,0.41,0.5,0.6
3/4/22,34,27,30.4,39.4,29.6,33.8,22.1,62.7,100,29.17,37.1,167.9,1008.7,69.1,3.9,195.8,16.9,9,32.3,1.4,9,17.8,4.25,0.5,1.4,4.7
4/4/22,35,28,30.9,40.6,31.3,35.1,22.8,62.8,100,8.33,40.7,194.2,1009.2,86.8,4,267.5,23.2,10,31.7,2.9,8,25.6,5.18,0.5,2.9,0.2
5/4/22,35,27,31,38.6,29.2,34.4,21.9,59.2,0,0,31.7,191.4,1011.8,69.6,4,303.6,26.2,10,31.5,0,0,21.2,5.32,0.44,0,0
6/4/22,34,28,30.6,39.3,30.7,34.2,22.2,61.2,100,4.17,37.1,189,1011.8,45.6,4,293.7,25.7,10,32.5,0,0,17.3,4.58,0.41,0,0.1
7/4/22,35,27.7,31.3,40.6,30.7,35,22.1,59.3,0,0,22.3,198.1,1010.7,32.6,4.1,318.9,27.5,10,33.5,0,0,10.9,5.41,0.41,0,0
8/4/22,35,27,30.8,40.6,29.6,34.1,22.1,61.2,0,0,24.1,192.8,1008.8,39.8,4.1,310,26.8,10,33,0,0,17.2,5.58,0.41,0,0
9/4/22,35,27.4,30.8,39.5,30.6,34.3,22.1,60.5,0,0,22.3,181.2,1007.7,78.3,4.1,286.6,24.7,10,32.4,0,0,18.4,5.01,0.37,0,0
10/4/22,33.4,27.4,30.4,38.3,30.6,34.4,22.7,63.9,100,4.17,25.9,173.6,1006.8,82.4,4.1,281,24.4,10,32.3,1.5,4,20.3,5.1,0.94,1.5,0.1
11/4/22,34,28,30.5,40.7,30.7,34.9,23,64.4,100,16.67,37.1,178.5,1005.4,67.9,4.9,269.1,23.2,10,31.1,22.2,16,23.8,4.05,1.47,22.2,3.3
12/4/22,33.4,27.1,30.2,40.7,30.6,35,23.7,68.9,100,8.33,22.3,173.4,1005.9,67,4.1,265.5,23,10,32.7,1.6,12,16.6,4.02,1.06,1.6,0.2
13-04-2022,34,28,31.1,39.4,30.7,35.5,23,62.8,0,0,27.7,173.5,1004.8,58.9,4,293.5,25.4,10,32.6,0.6,5,18.1,4.48,0.75,0.6,0
14-04-2022,36,27.4,30.7,41.9,31.1,35,23.2,65.6,100,8.33,27.7,181.5,1002.8,87.5,4.1,296.3,25.7,10,32.8,0,0,25.4,5.05,0.59,0,1.3
15-04-2022,36,27,31.2,43.5,29.2,36.3,23.6,65,100,8.33,29.5,178.2,1002.5,72.9,4.1,299.2,25.8,10,34.6,0,0,21.2,6.23,0.5,0,0.2
16-04-2022,35,28,30.5,43.3,30.1,35,23,64.8,100,12.5,27.7,172.9,1003.3,77.5,4.1,276.8,23.8,10,33.6,0.2,1,24,5.22,0.44,0.2,30.4
17-04-2022,34,28,30.5,42,30.7,35.6,23.6,66.9,100,20.83,27.7,172.6,1004.5,67.9,4,289.3,24.8,10,33.6,0.8,4,21.7,5.49,0.44,0.8,16.6
18-04-2022,35,28,31,40.6,31.3,35.8,23.5,65.5,100,8.33,27.7,168.8,1006.7,63.5,4.8,303.5,26.2,10,32.8,4.8,10,19.7,4.5,0.59,4.8,1.5
19-04-2022,36,29,31.8,43.2,33.6,37.3,23.8,63.3,100,33.33,25.9,174.4,1008,65.1,4,313.8,27.1,10,32.7,5.9,10,17.3,4.47,0.75,5.9,3.9
20-04-2022,30,22,25.5,35.1,22,26.7,21.3,78,100,50,33.5,119.9,1008.9,91.8,3.6,195.2,16.8,6,29.4,19.8,14,14.9,1.95,2.53,19.8,7.2
21-04-2022,31,23,26.8,34.6,23,28.4,20.4,68.3,100,33.33,18.4,88,1008.1,76.5,4,285.6,24.6,10,31,3.3,12,10.2,3.77,1.81,3.3,3
22-04-2022,33,25,28.7,38.1,25,31.9,22.8,71.1,100,54.17,37.1,196.3,1007.7,74.1,4,202.6,17.6,8,31.4,17.8,16,15,3.14,2.72,17.8,6.2
23-04-2022,35,23,29,41.9,23,31.8,22.1,67.6,100,4.17,22.3,172.6,1006.6,58.1,3.9,306.8,26.5,10,33.9,4.2,5,15.9,5.27,1.69,4.2,0.1
24-04-2022,35,27,30.8,43.3,29.6,35.9,23.7,66.7,0,0,27.7,184.7,1004.5,61.4,4,322.4,28,10,35.1,0,0,17.7,5.92,1,0,0
25-04-2022,36,28,31.8,46.7,31.3,38.6,24.8,67,0,0,25.9,180.7,1004.6,54.9,3.9,323,27.7,10,35,0.3,2,17.6,5.68,0.72,0.3,0
26-04-2022,36.1,28,31.5,44.8,31.3,37.5,24.3,66,0,0,27.7,171,1005,61.2,4,323.5,27.7,10,35.2,0.2,2,18.1,5.19,0.56,0.2,0
27-04-2022,36.1,27,32.2,44.7,29.6,38,23.9,62.5,0,0,22.3,167.4,1005.3,51.9,4,291,25.1,10,35.1,0,0,17,5.29,0.5,0,0
28-04-2022,36,28,32,42,31.9,37.5,23.7,62.4,0,0,18.4,162.1,1006,74.4,4,321.7,27.7,10,35.4,0,0,11.8,4.86,0.44,0,0
29-04-2022,36,30,32.7,44.7,35.1,39,24.2,61.4,100,4.17,24.1,174,1005.7,55.9,4,316.4,27.2,10,35.1,2.4,3,15.4,5.49,0.47,2.4,0.1
30-04-2022,36,26,30.8,38.9,26,34.2,22,60.7,100,33.33,27.7,89.2,1005.8,67.9,3.7,305.5,26.6,10,34.1,0.3,3,14.5,4.49,0.59,0.3,21.8
